body,author,title,label,link,time,date,id,
Circula pelas redes sociais uma fotografia de uma mulher amamentando um bebê através de uma grade. A legenda da imagem informa que o registro foi feito durante o Natal deste ano na fronteira dos Estados Unidos com o México. Por meio do ​,Nathália Afonso, #Verificamos: Foto de mãe amamentando através de grade não foi tirada na fronteira dos EUA com o México,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/26/verificamos-fronteira-mexico-eua/,16h08,26.dez.2019,509,
"Os ministros escalados pelo presidente Jair Bolsonaro para integrar o governo federal estiveram no alvo de quem cria e distribui desinformação em 2019. O ex-juiz Sérgio Moro, atual titular da pasta da Justiça e Segurança Pública é o mais atingido. Das 24 informações falsas sobre ministros esclarecidas pela Lupa neste último ano, 11 eram sobre Moro.",Nathália Afonso," Capas, diplomas e tuítes: as fakes que circularam sobre os ministros de Bolsonaro",,https://piaui.folha.uol.com.br/lupa/2019/12/26/fakes-ministros-bolsonaro/,07h39,26.dez.2019,510,
"Circula pelas redes sociais um vídeo de um avião destruído cercado por bombeiros e outras autoridades. O título da gravação diz que a aeronave transportava missionários, e que todos eles sobreviveram à queda. Por meio do ​",Nathália Afonso, #Verificamos: Vídeo que mostra acidente de avião é antigo e passageiros não eram missionários,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/23/verificamos-aviao-missionarios/,18h01,23.dez.2019,511,
O presidente Jair Bolsonaro ,Nathália Afonso," 64,5% das vezes em que Bolsonaro fala em ‘fake news’ são ataques à imprensa",,https://piaui.folha.uol.com.br/lupa/2019/12/23/bolsonaro-fake-news-imprensa/,07h36,23.dez.2019,512,
"Circula pelas redes sociais uma imagem que mostra o apresentador Fábio Porchat com uma camisa do PT. Segundo a legenda que acompanha a foto, o ator é um “",Nathália Afonso, #Verificamos: Imagens de Fábio Porchat com camisa do PT são de vídeo de humor do Portas dos Fundos,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/19/verificamos-porchat-pt/,16h04,19.dez.2019,513,
"Circula pelas redes sociais uma imagem de um copo plástico transparente com o logotipo da Igreja Universal do Reino de Deus. O texto presente na foto diz se tratar de água ungida por Moisés, um dos principais profetas do Velho Testamento na Bíblia, e que cada unidade é vendida por R$ 130. Por meio do ​",Maurício Moraes, #Verificamos: É falso que Igreja Universal vende água ungida por Moisés,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/20/verificamos-igreja-universal-agua-ungida-moises/,18h23,20.dez.2019,514,
"Circula nas redes sociais uma imagem que afirma que o presidente Jair Bolsonaro acabou com a “mamata” de 2.272 prefeitos, vice-prefeitos e vereadores que recebiam Bolsa Família indevidamente. Por meio do ​",Chico Marés, #Verificamos: Corte do Bolsa Família pago a 2 mil políticos não foi feito no governo Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/20/verificamos-bolsa-familia-bolsonaro/,17h44,20.dez.2019,515,
"Circulam pelas redes sociais vídeos que mostram um objeto semelhante a um disco voador voando acima de uma cidade. Segundo a legenda, as gravações teriam sido feitas na Malásia. Por meio do ​",Nathália Afonso, #Verificamos: Vídeos que mostram disco voador sobrevoando prédios são ficção,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/20/verificamos-disco-voado/,16h07,20.dez.2019,516,
"Circula pelas redes sociais um post com a afirmação de que o presidente Jair Bolsonaro vai acabar com o Imposto sobre Propriedade de Veículos Automotores (IPVA). De acordo com o texto, seria adotado no país o mesmo modelo dos Estados Unidos, com taxação feita apenas nas transações de compra e venda de veículos. Por meio do ​",Maurício Moraes, #Verificamos: Bolsonaro não apresentou proposta para acabar com o IPVA no país,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/19/verificamos-bolsonaro-acabar-com-ipva/,16h39,19.dez.2019,517,
"Em dezembro de 2017, o ",Nathália Afonso, Dezembro Vermelho: mitos e verdades no Twitter sobre o vírus HIV e a Aids,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/19/dezembro-vermelho-aids/,07h01,19.dez.2019,518,
"Circula pelas redes sociais uma frase atribuída ao ex-presidente norte-americano Theodore Roosevelt, que governou o país entre 1901 e 1909. De acordo com o post, ele teria feito uma comparação entre conservadores e “esquerdistas”, dizendo que os primeiros se irritam com a mentira e os últimos, com a verdade. Por meio do ​",Maurício Moraes, #Verificamos: Theodore Roosevelt não disse que ‘ouvir a verdade irrita esquerdistas’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/18/verificamos-theodore-roosevelt-verdade-esquerdistas/,18h05,18.dez.2019,519,
"Circula nas redes sociais que a imprensa e “grupos de esquerda” não se manifestaram sobre as agressões sofridas por Karol Eller. A YouTuber, lésbica e bolsonarista, foi vítima de um ataque homofóbico em um quiosque na praia da Barra da Tijuca, no Rio de Janeiro, no último domingo (15). Por meio do ​",Chico Marés, #Verificamos: É falso que imprensa e grupos de esquerda não se manifestaram sobre agressões a Karol Eller,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/18/verificamos-esquerda-karol-eller/,16h30,18.dez.2019,520,
"No final de 2019, o presidente Jair Bolsonaro completa um ano de governo e a polarização permanece inflamada nas redes sociais. Esse quadro brasileiro é um prato cheio para informações falsas envolvendo governo e a própria figura do presidente. ",Equipe Lupa," Verifica T1-EP17:  no fim do ano, até a matemática virou desinformação",,https://piaui.folha.uol.com.br/lupa/2019/12/18/verifica-t1-ep17-no-fim-do-ano-ate-matematica/,15h23,18.dez.2019,521,
"Circula pelas redes sociais uma mensagem dizendo que o Departamento Nacional de Trânsito (Denatran) fez um esclarecimento sobre colisões de veículos com motos. De acordo com a mensagem, o ",Maurício Moraes, #Verificamos: É falso que lei considera colisão com moto como atropelamento,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/18/verificamos-lei-colisao-moto-atropelamento/,15h22,18.dez.2019,522,
"Circula nas redes sociais uma foto de dois homens – um com vários piercings no rosto e outro que passou por cirurgia para alterar sua face. Segundo a legenda que acompanha a imagem, eles seriam estudantes da USP que teriam ido ao programa Encontro com Fátima Bernardes para questionar o motivo de não conseguirem emprego. Por meio do ​",Nathália Afonso, #Verificamos: É falso que homens com piercings em foto sejam estudantes da USP ,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/18/verificamos-homens-piercings-usp/,14h48,18.dez.2019,523,
Circula nas redes sociais que foi descoberta uma “nova forma de traficar crianças”. Bebês teriam sido encontrados dentro de carcaças de animais em caminhões-frigoríficos da marca Carne Mart. Por meio do ​,Chico Marés, #Verificamos: É falso que rede de açougues trafica crianças sequestradas escondidas em carcaças de boi,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/17/verificamos-criancas-caminhao/,18h04,17.dez.2019,524,
"Circula nas redes sociais uma imagem com um texto que diz que o presidente Jair Bolsonaro estava em casa, no Rio de Janeiro, no dia em que a vereadora Marielle Franco foi assassinada, em 14 de março de 2018. A “prova” seria uma passagem aérea de Brasília para o Rio, supostamente usada no mesmo dia. Por meio do ​",Chico Marés, #Verificamos: É falso que Bolsonaro estava no Rio de Janeiro no dia da morte de Marielle Franco,INSUSTENTÁVEL,https://piaui.folha.uol.com.br/lupa/2019/12/17/verificamos-bolsonaro-rio-de-janeiro-morte-marielle-franco/,11h04,17.dez.2019,525,
"Circula pelas redes sociais um texto atribuído ao vice-presidente da República, Hamilton Mourão, com críticas a políticos, personalidades públicas e veículos da imprensa. Com o título “Agradecimento aos insetos do Brasil”, a mensagem afirma que, sem os “desmandos” e “sandices” praticados pelas pessoas mencionadas, Jair Bolsonaro não teria vencido a eleição em 2018 e o Brasil não teria um presidente de direita. Todos eles fariam parte da esquerda e Bolsonaro seria o “inseticida”.",Maurício Moraes, #Verificamos: Mourão não escreveu texto de ‘agradecimento aos insetos do Brasil’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/16/verificamos-mourao-texto-insetos-brasil/,17h54,16.dez.2019,526,
"Circula nas redes sociais duas fotos de uma menina com o rosto aparentemente em carne viva. Na legenda, é dito que a menina é de Cascavel, Paraná, e que ficou assim por causa de grave infecção “após fumar maconha”. Por meio do ​",Chico Marés, #Verificamos: É falso que jovem brasileira foi internada com rosto desfigurado ‘após fumar maconha’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/16/verificamos-maconha-rosto-desfigurado/,15h31,16.dez.2019,527,
"O Ministério da Saúde escondeu os nomes de deputados que tiveram pedidos de recursos para suas bases eleitorais atendidos pelo governo na semana de votação do primeiro turno da reforma da Previdência na Câmara dos Deputados, finalizada no dia 12 de julho de 2019. A pasta publicou ",Maurício Moraes, Ministério da Saúde esconde deputados beneficiados por emendas na votação da Previdência,,https://piaui.folha.uol.com.br/lupa/2019/12/16/saude-emendas-lai/,08h00,16.dez.2019,528,
"Circula nas redes sociais uma imagem que supostamente seria de uma capa da revista Veja, da Editora Abril. Nela, diz-se que o ministro da Justiça e Segurança Pública, Sérgio Moro, “enganou o povo brasileiro”. Segundo a publicação, Moro “sabia dos crimes de Aécio e sua irmã”, da “corrupção de Temer” e tinha conhecimento que Eduardo Cunha “recebia propina mesmo preso.” Por meio do ​",Nathália Afonso," #Verificamos: É falsa capa da Veja afirmando que Moro não deixou polícia investigar Aécio, Temer e Cunha",FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/13/verificamos-capa-moro-policia/,17h35,13.dez.2019,529,
"Circula nas redes sociais uma lista de 10 alimentos que supostamente eliminam a nicotina e limpam os pulmões. Entre os itens citados estão: brócolis, laranja, suco de cenoura e kiwi",Nathália Afonso, #Verificamos: Lista de alimentos que ‘eliminam nicotina e limpam os pulmões’ não tem respaldo científico,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/12/verificamos-nicotina-pulmoes/,18h54,12.dez.2019,530,
"Circula nas redes sociais um vídeo de uma menina atirando. A legenda que acompanha a gravação diz que a garota nas imagens é a ativista sueca Greta Thunberg, que foi eleita nesta quarta-feira (11) personalidade do ano pela revista Time. Por meio do ​",Nathália Afonso, #Verificamos: Menina atirando em vídeo não é ativista sueca Greta Thunberg,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/11/verificamos-atirando-greta/,19h59,11.dez.2019,531,
"No novo episódio do Verifica, os jornalistas Gilberto Scofield Jr. e Natália Leal conversam sobre a suposta inclusão do Foro de São Paulo na lista de organizações terroristas monitoradas pela",Equipe Lupa, Verifica T1-EP16: Foro de São Paulo e Sérgio Moro: duas figuras recorrentes em informações falsas,,https://piaui.folha.uol.com.br/lupa/2019/12/11/verifica-t1-ep16-foro-sp-moro/,17h35,11.dez.2019,532,
"Circula nas redes sociais um artigo que diz “demonstrar” que o resultado da pesquisa do Datafolha publicada na última segunda-feira (8), sobre a aprovação do presidente Jair Bolsonaro, é “falso”. No texto, uma entidade que se apresenta como “Fórum Brasil Check” argumenta que a soma dos percentuais do item referente à avaliação do presidente atinge 99%, e não 100% – como, supostamente, deveria. Por meio do ​",Chico Marés, #Verificamos: Site desliza na matemática ao acusar Datafolha de fraude em pesquisa sobre Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/10/verificamos-datafolha-numeros-falsos/,20h57,10.dez.2019,533,
"O programa FactCheckLab entra na sua segunda fase. A partir do próximo sábado, 14 de dezembro, 116 jornalistas e estudantes de jornalismo iniciam a preparação para colocar em prática projetos que envolvem checagem de fatos a partir de treinamentos capitaneados pelo LupaEducação, o braço educacional da Agência Lupa. ",Equipe Lupa, LupaEducação divulga aprovados para a segunda fase do FactCheckLab,,https://piaui.folha.uol.com.br/lupa/2019/12/11/lupaeducacao-aprovados-factchecklab/,16h19,11.dez.2019,534,
"Circula nas redes sociais uma foto de uma jovem, junto com um homem. Na legenda, é dito que ela está grávida do próprio pai.  Por meio do ​",Chico Marés, #Verificamos: É falso conteúdo viral sobre jovem que se diz ‘feliz’ por estar grávida do pai,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/11/verificamos-gravida-incesto/,20h22,11.dez.2019,535,
"Circula nas redes sociais um vídeo no qual o ex-presidente Luiz Inácio Lula da Silva (PT), segundo o título, “confessa que é ladrão e entrega os companheiros”. Por meio do ​",Chico Marés, #Verificamos: Lula não ‘confessou ser ladrão’ nem entregou seus companheiros em discurso,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/09/verificamos-lula-discurso/,18h19,09.dez.2019,536,
Circula nas redes sociais uma imagem que mostra médicos negros socorrendo um homem vestido com uma roupa da ,Nathália Afonso, #Verificamos: Foto de médicos negros atendendo membro da KKK é peça publicitária,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/10/verificamos-medicos-negros-kkk/,16h06,10.dez.2019,537,
"Circula pelas redes sociais um post com a história trágica de uma jovem de família de classe média alta de Florianópolis, chamada Patrícia, que teria se tornado dependente química de drogas como maconha e cocaína. Para sustentar o vício, ela teria se prostituído e contraiu o vírus da aids. O texto diz ainda que, quando estava à beira da morte, Patrícia pediu à enfermeira Danelise, do Hospital Universitário de Florianópolis, para que redigisse uma carta com o relato sobre a sua vida e a endereçasse aos jovens de todo o Brasil. Ela teria morrido 14 horas depois. Por meio do ​",Maurício Moraes, #Verificamos: É falsa a história trágica de jovem que morreu em Florianópolis após sucumbir às drogas,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/10/verificamos-historia-tragica-jovem-florianopolis-drogas/,14h43,10.dez.2019,538,
"Circula nas redes sociais uma foto do deputado Túlio Gadêlha (PDT-PE) com uma placa com os dizeres “Bolsonaro, derrubamos seu veto!”. Na imagem, é dito que o texto se refere a mudanças no fundo eleitoral. Em setembro, o presidente Jair Bolsonaro vetou dispositivo que aumentava a quantidade de recursos públicos disponíveis para os partidos políticos, mas esse veto foi derrubado pelo Congresso no final de novembro. Por meio do ​",Chico Marés, #Verificamos: Foto de Túlio Gadêlha comemorando derrubada de veto não tem relação com fundo eleitoral,FALSO,https://piaui.folha.uol.com.br/lupa/2019/12/10/verificamos-tulio-gadelha-derrubada-veto-fundo-eleitoral/,10h21,10.dez.2019,539,
